CustomerID,Gender,ZIP,SocioEconomicIndex,PD_Rating,ReturningCustomer,BackupCard,StandingOrder,CreditProducts,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
602613,Male,32327,9,Medium,0,1,1,CreditCard,2,1,Expired,2021-09-01,6561.07,InsufficientFunds,App,1,192,2021-10-31,10681.07,TechnicalError,Branch,2,111,,,,,,,,,,,,,,,,,,,,,,,,,118,2019-06-12,,
602614,Male,32933,4,High,0,1,0,CreditCard,2,0,Expired,2022-03-17,10348.64,InsufficientFunds,App,1,88,2022-05-16,3903.42,InsufficientFunds,Branch,2,152,2022-07-15,13892.16,CardExpired,Branch,2,197,2022-09-13,4384.83,InsufficientFunds,CallCenter,3,13,2022-11-12,3497.17,CardExpired,Branch,3,65,131,2022-03-25,,,140,2026-05-19,,,,
602615,Female,54587,4,High,0,1,1,CreditCard,1,1,Expired,2016-12-05,8253.7,InsufficientFunds,Branch,3,223,2017-02-03,13509.25,TechnicalError,Branch,2,226,,,,,,,,,,,,,,,,,,,,,,,155,2023-06-22,,,,
602616,Male,67472,7,High,1,0,0,Mortgage,1,1,Active,2018-11-03,13054.72,InsufficientFunds,Branch,3,173,,,,,,,,,,,,,,,,,,,,,,,,,128,2024-05-05,158,2020-09-06,124,2023-01-17,,,193,2021-08-11
602617,Other,47106,8,High,0,1,0,Mortgage,3,1,Blocked,2022-09-10,3739.38,TechnicalError,CallCenter,2,92,,,,,,,,,,,,,,,,,,,,,,,,,106,2025-02-11,159,2023-01-27,133,2024-06-16,,,,
602618,Other,43116,4,High,0,0,1,Mortgage,3,0,Expired,2016-07-04,4534.12,CardExpired,Branch,1,146,2016-09-02,8490.35,InsufficientFunds,App,2,103,2016-11-01,4899.97,TechnicalError,Branch,2,235,2016-12-31,10351.31,CardExpired,Branch,2,177,2017-03-01,1421.93,InsufficientFunds,App,2,71,142,2019-10-01,134,2024-05-07,176,2022-05-28,,,156,2024-01-10
602619,Other,20147,9,High,1,1,0,Loan,2,0,Expired,2017-06-11,13458.58,CardExpired,Branch,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,2021-09-11,184,2025-04-14,,
602620,Other,29242,9,Medium,1,1,0,Loan,4,0,Expired,2018-11-28,14140.34,InsufficientFunds,App,2,16,2019-01-27,10122.19,CardExpired,Branch,3,230,,,,,,,,,,,,,,,,,,,,,,,,,,,107,2024-01-18
602621,Other,41161,8,Medium,1,1,1,Loan,2,0,Expired,2018-04-24,5055.51,TechnicalError,Branch,3,97,2018-06-23,3229.97,CardExpired,Branch,2,230,,,,,,,,,,,,,,,,,,,,,119,2018-04-22,,,191,2021-08-24,,
602622,Male,60367,9,Low,1,1,1,Mortgage,3,0,Blocked,2022-05-20,12710.93,TechnicalError,Branch,1,53,2022-07-19,11578.07,InsufficientFunds,App,3,25,2022-09-17,491.47,InsufficientFunds,CallCenter,3,10,2022-11-16,8370.18,InsufficientFunds,App,1,43,,,,,,,,,,,,,,,,
602623,Other,93505,8,Low,1,1,1,Loan,1,1,Active,2020-02-01,4700.5,TechnicalError,Branch,2,57,2020-04-01,8226.55,InsufficientFunds,CallCenter,1,38,,,,,,,,,,,,,,,,,,,,,137,2023-05-31,,,116,2019-09-10,180,2019-08-26
602624,Male,16089,8,High,1,0,0,Mortgage,3,1,Blocked,2024-11-13,2745.72,CardExpired,Branch,3,188,2025-01-12,341.72,TechnicalError,App,1,191,2025-03-13,2002.8,CardExpired,App,3,81,,,,,,,,,,,,,156,2024-08-26,122,2021-10-12,,,,,,
602625,Female,68639,6,Medium,0,0,1,Loan,1,0,Blocked,2021-05-23,14770.01,InsufficientFunds,CallCenter,1,80,2021-07-22,9162.23,InsufficientFunds,Branch,1,51,2021-09-20,4665.25,TechnicalError,App,1,88,,,,,,,,,,,,,,,152,2024-03-25,,,176,2025-12-25,144,2024-11-26
602626,Male,38054,2,High,1,1,1,Loan,3,0,Active,2024-01-28,11915.58,TechnicalError,CallCenter,2,34,2024-03-28,8286.27,InsufficientFunds,App,1,207,2024-05-27,14442.53,TechnicalError,App,3,5,,,,,,,,,,,,,,,,,,,112,2025-10-13,,
602627,Other,21551,8,Low,0,0,0,Mortgage,1,1,Expired,2024-02-22,12992.3,CardExpired,CallCenter,3,118,2024-04-22,4540.97,TechnicalError,CallCenter,2,94,2024-06-21,945.8,CardExpired,Branch,3,84,2024-08-20,5931.02,CardExpired,CallCenter,1,92,,,,,,,,,,,,,,,,
602628,Female,88236,5,Medium,1,1,0,CreditCard,2,0,Expired,2015-11-25,10829.47,CardExpired,App,1,144,2016-01-24,8369.77,InsufficientFunds,Branch,3,74,2016-03-24,2766.58,CardExpired,CallCenter,3,27,2016-05-23,9154.38,InsufficientFunds,App,3,148,2016-07-22,13225.96,TechnicalError,CallCenter,3,26,,,,,,,,,,
602629,Other,90706,8,High,0,0,1,CreditCard,1,0,Blocked,2019-01-30,1665.59,TechnicalError,CallCenter,2,236,2019-03-31,10926.85,TechnicalError,App,3,71,2019-05-30,6344.88,TechnicalError,CallCenter,3,17,2019-07-29,12865.8,TechnicalError,Branch,2,100,2019-09-27,4160.05,InsufficientFunds,Branch,3,181,,,199,2017-08-18,,,,,,
602630,Other,17638,6,Medium,1,0,0,CreditCard,3,1,Blocked,2016-12-25,7762.64,InsufficientFunds,CallCenter,2,81,2017-02-23,8151.69,InsufficientFunds,CallCenter,3,60,2017-04-24,6376.82,TechnicalError,App,3,216,,,,,,,,,,,,,180,2025-09-29,,,107,2024-02-08,141,2018-03-13,,
602631,Other,85143,3,High,1,0,1,Mortgage,2,0,Active,2023-12-09,3306.46,CardExpired,CallCenter,2,195,,,,,,,,,,,,,,,,,,,,,,,,,123,2024-09-06,,,,,,,,
602632,Male,69078,7,High,0,1,1,CreditCard,2,0,Active,2025-07-03,8708.23,TechnicalError,Branch,3,73,2025-09-01,714.65,CardExpired,Branch,1,178,,,,,,,,,,,,,,,,,,,,,,,146,2025-03-07,,,,
602633,Male,66735,9,Low,1,0,1,Mortgage,1,1,Blocked,2022-06-30,4498.17,TechnicalError,App,2,18,2022-08-29,13342.1,InsufficientFunds,Branch,3,62,2022-10-28,5279.04,TechnicalError,CallCenter,3,158,2022-12-27,14137.16,CardExpired,Branch,3,176,,,,,,,106,2016-07-24,195,2020-06-11,,,195,2016-12-26,,
602634,Other,15540,9,High,0,0,1,Loan,1,1,Expired,2019-06-12,6575.85,InsufficientFunds,App,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,2018-01-12,,,,
602635,Male,84078,6,Low,0,1,0,CreditCard,1,0,Active,2017-07-14,2518.43,CardExpired,App,2,201,2017-09-12,13953.52,CardExpired,Branch,1,75,,,,,,,,,,,,,,,,,,,,,146,2025-01-06,184,2018-08-12,,,,
602636,Other,36210,2,High,0,1,1,CreditCard,3,0,Expired,2017-05-08,5782.05,InsufficientFunds,App,1,155,2017-07-07,12284.24,TechnicalError,CallCenter,1,109,2017-09-05,1060.07,InsufficientFunds,Branch,3,200,,,,,,,,,,,,,,,,,,,143,2024-10-23,,
602637,Female,80375,9,Low,0,0,1,CreditCard,2,0,Expired,2024-07-23,11382.81,TechnicalError,CallCenter,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,107,2024-12-16,,,186,2018-10-11,,
602638,Female,10593,7,Medium,0,1,1,Mortgage,4,0,Expired,2017-01-21,14559.98,CardExpired,CallCenter,2,125,2017-03-22,5997.66,CardExpired,Branch,2,39,2017-05-21,3995.48,CardExpired,Branch,2,35,,,,,,,,,,,,,,,,,,,,,105,2017-11-19
602639,Other,34589,8,Low,1,0,0,Mortgage,2,0,Blocked,2020-05-29,547.95,InsufficientFunds,App,2,171,2020-07-28,7674.07,InsufficientFunds,CallCenter,3,109,2020-09-26,3086.42,CardExpired,Branch,3,197,,,,,,,,,,,,,,,,,188,2025-10-21,,,,
602640,Female,21909,8,Medium,0,0,1,Mortgage,1,1,Blocked,2015-12-03,12967.86,InsufficientFunds,App,3,22,2016-02-01,7921.81,TechnicalError,Branch,1,189,2016-04-01,13433.88,CardExpired,App,1,205,2016-05-31,6307.92,InsufficientFunds,Branch,3,85,,,,,,,178,2018-11-03,130,2025-01-13,,,,,,
602641,Other,14573,8,Medium,1,0,0,Loan,3,0,Blocked,2016-07-01,11240.66,CardExpired,CallCenter,2,71,2016-08-30,10025.78,TechnicalError,Branch,3,186,2016-10-29,6814.34,TechnicalError,App,2,73,2016-12-28,3357.92,CardExpired,Branch,3,87,,,,,,,,,187,2021-09-21,,,,,165,2025-07-17
602642,Other,78299,5,High,0,1,1,CreditCard,2,0,Expired,2023-07-24,2396.53,TechnicalError,Branch,2,140,2023-09-22,6003.08,TechnicalError,App,1,116,2023-11-21,10332.96,CardExpired,App,2,216,2024-01-20,9943.85,InsufficientFunds,App,1,224,2024-03-20,4366.39,InsufficientFunds,App,1,222,163,2017-08-27,,,,,,,,
602643,Male,41386,7,Medium,1,1,1,CreditCard,3,0,Expired,2024-10-11,4863.14,InsufficientFunds,App,3,183,2024-12-10,11039.13,InsufficientFunds,App,2,101,2025-02-08,234.36,TechnicalError,App,2,136,2025-04-09,14797.19,TechnicalError,CallCenter,3,85,,,,,,,,,130,2025-09-01,142,2026-01-24,163,2017-02-13,,
602644,Female,86397,4,Low,1,0,0,CreditCard,3,0,Blocked,2026-01-28,5993.74,InsufficientFunds,App,1,104,2026-03-29,6136.72,InsufficientFunds,CallCenter,3,20,,,,,,,,,,,,,,,,,,,,,189,2021-04-19,,,,,122,2021-12-15
602645,Other,84648,8,Low,0,0,0,CreditCard,1,1,Active,2024-10-16,2447.92,TechnicalError,Branch,2,32,2024-12-15,3734.11,TechnicalError,Branch,1,56,2025-02-13,6404.57,InsufficientFunds,CallCenter,1,164,2025-04-14,5893.79,TechnicalError,CallCenter,3,28,2025-06-13,9745.86,InsufficientFunds,Branch,2,66,134,2024-12-31,,,164,2024-08-21,166,2026-02-21,126,2019-09-20
602646,Other,54047,1,High,1,0,0,Mortgage,3,1,Expired,2018-02-13,5935.14,CardExpired,App,1,56,2018-04-14,5304.48,InsufficientFunds,Branch,3,127,2018-06-13,3211.85,TechnicalError,Branch,2,71,2018-08-12,1444.46,InsufficientFunds,App,1,141,,,,,,,,,,,,,,,136,2020-12-25
602647,Female,94130,4,High,0,1,0,Loan,3,1,Expired,2022-05-16,2549.96,TechnicalError,App,1,204,2022-07-15,2609.76,InsufficientFunds,CallCenter,1,205,2022-09-13,5750.5,CardExpired,Branch,3,154,,,,,,,,,,,,,187,2022-12-09,,,172,2021-08-15,,,158,2023-11-28
602648,Male,87048,6,Low,1,0,1,Loan,3,1,Blocked,2016-05-31,2327.21,CardExpired,App,3,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2026-05-17,,,,
602649,Other,57978,3,Medium,1,1,1,Loan,3,1,Expired,2018-03-27,5450.38,InsufficientFunds,Branch,3,110,2018-05-26,467.81,CardExpired,Branch,2,22,2018-07-25,2296.15,TechnicalError,App,3,101,2018-09-23,4354.32,CardExpired,Branch,2,96,,,,,,,,,191,2026-01-01,,,,,154,2019-10-19
602650,Other,85334,9,Medium,1,1,0,CreditCard,2,1,Expired,2019-05-20,3303.24,TechnicalError,CallCenter,3,185,,,,,,,,,,,,,,,,,,,,,,,,,128,2026-05-13,151,2024-12-11,,,,,,
602651,Other,88222,3,High,0,0,0,Mortgage,4,0,Blocked,2022-09-04,2087.9,InsufficientFunds,CallCenter,2,225,2022-11-03,939.48,CardExpired,CallCenter,1,147,2023-01-02,3864.96,TechnicalError,Branch,1,32,2023-03-03,7261.72,CardExpired,CallCenter,2,85,,,,,,,197,2024-05-06,165,2018-12-30,,,,,148,2017-05-04
602652,Female,36812,2,High,1,1,0,CreditCard,4,1,Active,2023-12-28,9333.88,InsufficientFunds,App,2,15,2024-02-26,9300.57,CardExpired,Branch,2,230,2024-04-26,12361.56,InsufficientFunds,CallCenter,1,178,2024-06-25,14123.65,TechnicalError,Branch,2,159,2024-08-24,6879.32,CardExpired,Branch,2,103,,,,,115,2018-06-22,150,2017-08-14,105,2023-01-14
602653,Female,26614,9,Medium,1,1,1,CreditCard,2,1,Expired,2025-08-06,1804.04,InsufficientFunds,App,3,28,2025-10-05,9999.43,InsufficientFunds,App,3,196,2025-12-04,7305.75,CardExpired,Branch,2,87,2026-02-02,5308.18,CardExpired,App,2,65,,,,,,,,,131,2023-03-29,108,2020-02-07,,,,
602654,Male,99709,1,Medium,0,0,0,Loan,4,0,Active,2023-02-17,514.62,TechnicalError,App,2,68,,,,,,,,,,,,,,,,,,,,,,,,,192,2022-05-22,,,,,,,,
602655,Male,18948,1,Medium,1,1,1,Mortgage,4,1,Expired,2017-09-04,14352.53,CardExpired,Branch,2,97,2017-11-03,3816.76,TechnicalError,Branch,2,182,2018-01-02,9217.02,InsufficientFunds,Branch,1,53,2018-03-03,8949.64,InsufficientFunds,Branch,2,239,,,,,,,,,,,,,,,,
602656,Male,39299,8,Low,0,0,1,Mortgage,2,0,Expired,2024-03-20,7327.73,InsufficientFunds,App,1,129,2024-05-19,4745.74,CardExpired,CallCenter,1,47,,,,,,,,,,,,,,,,,,,,,105,2023-12-17,191,2018-09-17,112,2016-10-30,,
602657,Female,99440,7,High,1,0,1,Loan,3,0,Blocked,2016-10-18,1274.01,TechnicalError,App,2,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,2019-10-13,,
602658,Female,29234,6,Medium,1,0,1,Mortgage,1,1,Active,2017-10-14,5924.81,CardExpired,Branch,2,69,2017-12-13,3209.57,CardExpired,Branch,2,69,,,,,,,,,,,,,,,,,,,,,131,2021-06-12,,,105,2023-01-21,174,2017-01-17
602659,Male,88353,1,Medium,0,1,0,CreditCard,3,0,Expired,2025-07-27,1489.41,InsufficientFunds,App,2,223,2025-09-25,5363.85,InsufficientFunds,Branch,2,184,2025-11-24,10641.4,CardExpired,Branch,2,121,,,,,,,,,,,,,187,2017-12-12,,,142,2020-07-04,,,131,2026-03-12
602660,Male,56769,4,High,0,1,0,Loan,1,0,Expired,2018-06-06,3821.91,InsufficientFunds,CallCenter,1,215,2018-08-05,2779.0,InsufficientFunds,CallCenter,1,204,2018-10-04,5088.93,InsufficientFunds,Branch,2,97,,,,,,,,,,,,,142,2024-03-30,123,2025-03-25,,,,,,
602661,Other,35909,3,High,0,0,0,CreditCard,2,0,Blocked,2020-09-07,381.8,TechnicalError,App,3,66,2020-11-06,3765.9,CardExpired,CallCenter,2,44,,,,,,,,,,,,,,,,,,,,,168,2024-01-05,156,2025-12-21,,,,
602662,Other,64085,9,Medium,1,0,1,CreditCard,3,1,Blocked,2021-02-20,13424.83,InsufficientFunds,App,2,236,2021-04-21,14700.1,TechnicalError,Branch,2,223,2021-06-20,14568.66,InsufficientFunds,App,2,215,2021-08-19,7177.77,InsufficientFunds,App,3,53,,,,,,,182,2026-05-08,,,133,2021-08-29,,,124,2019-11-18
602663,Other,19174,3,Low,0,1,0,CreditCard,4,0,Expired,2017-12-26,1449.6,InsufficientFunds,Branch,3,101,2018-02-24,1007.37,InsufficientFunds,Branch,1,197,2018-04-25,13751.89,CardExpired,App,2,18,,,,,,,,,,,,,150,2020-04-01,,,,,,,182,2020-03-18
602664,Male,15020,7,Medium,1,1,1,Mortgage,2,0,Expired,2022-02-21,3933.21,CardExpired,Branch,2,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2018-08-22,196,2023-04-10
602665,Other,19452,5,Medium,0,1,1,Loan,3,1,Active,2016-10-13,202.69,CardExpired,App,1,139,2016-12-12,11794.83,InsufficientFunds,Branch,2,175,2017-02-10,3502.71,TechnicalError,App,1,174,,,,,,,,,,,,,,,,,,,,,,
602666,Male,30258,4,Medium,0,1,0,CreditCard,2,0,Active,2020-04-01,7525.35,CardExpired,CallCenter,2,76,2020-05-31,6292.12,TechnicalError,CallCenter,1,127,2020-07-30,12651.33,InsufficientFunds,Branch,2,217,2020-09-28,8140.07,CardExpired,CallCenter,3,203,,,,,,,,,,,,,,,,
602667,Other,12461,2,High,1,1,0,Loan,1,0,Blocked,2018-05-24,10720.8,CardExpired,Branch,2,20,2018-07-23,8265.23,CardExpired,App,3,184,2018-09-21,14315.47,TechnicalError,Branch,3,24,2018-11-20,107.97,TechnicalError,CallCenter,1,101,2019-01-19,9088.74,InsufficientFunds,Branch,1,151,,,182,2018-05-12,198,2021-08-01,185,2022-01-04,,
602668,Other,51366,9,Medium,1,1,1,Loan,1,1,Active,2021-08-17,11850.11,CardExpired,Branch,1,22,2021-10-16,351.4,InsufficientFunds,Branch,2,126,,,,,,,,,,,,,,,,,,,,,,,,,,,125,2024-05-12
602669,Other,31888,2,High,1,1,1,CreditCard,4,0,Blocked,2022-03-26,13591.95,CardExpired,App,2,145,2022-05-25,12747.21,InsufficientFunds,Branch,2,84,2022-07-24,2252.39,InsufficientFunds,Branch,2,112,2022-09-22,6404.52,CardExpired,CallCenter,1,230,2022-11-21,7233.18,CardExpired,Branch,2,92,,,,,105,2018-08-27,,,,
602670,Other,25471,5,Low,0,1,1,Mortgage,3,1,Active,2023-09-12,5081.83,CardExpired,Branch,3,176,,,,,,,,,,,,,,,,,,,,,,,,,145,2019-11-17,,,,,109,2025-08-22,,
602671,Female,45624,1,Medium,1,0,0,Mortgage,1,0,Blocked,2020-10-12,2469.91,CardExpired,CallCenter,1,42,2020-12-11,7784.48,InsufficientFunds,CallCenter,1,194,2021-02-09,13024.59,TechnicalError,Branch,1,97,2021-04-10,4081.36,CardExpired,Branch,1,178,2021-06-09,13898.61,TechnicalError,Branch,3,17,101,2019-11-25,146,2026-03-29,114,2022-05-04,130,2025-09-13,,
602672,Male,79843,4,Medium,0,1,1,Mortgage,1,1,Blocked,2019-05-25,12001.06,InsufficientFunds,App,3,229,2019-07-24,14406.15,CardExpired,Branch,3,149,,,,,,,,,,,,,,,,,,,124,2019-07-30,106,2025-10-26,,,,,,
602673,Other,78197,7,High,0,0,0,CreditCard,4,0,Blocked,2020-04-10,13713.86,TechnicalError,CallCenter,3,59,,,,,,,,,,,,,,,,,,,,,,,,,,,137,2016-08-24,,,,,,
602674,Female,94049,9,Medium,1,1,0,CreditCard,4,0,Active,2018-08-13,13730.59,InsufficientFunds,App,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602675,Male,64861,9,High,0,0,0,CreditCard,1,0,Active,2016-10-25,13998.09,CardExpired,CallCenter,1,209,2016-12-24,10388.87,InsufficientFunds,Branch,2,72,2017-02-22,2994.54,TechnicalError,Branch,1,28,2017-04-23,5634.59,CardExpired,App,2,30,2017-06-22,13488.83,TechnicalError,Branch,2,129,161,2016-12-03,178,2020-05-30,,,,,112,2024-05-27
602676,Other,66432,4,High,1,1,1,Mortgage,4,1,Blocked,2019-03-07,1613.61,InsufficientFunds,App,3,55,2019-05-06,2451.47,TechnicalError,Branch,1,113,2019-07-05,523.2,TechnicalError,Branch,1,25,,,,,,,,,,,,,,,,,,,,,114,2026-05-08
602677,Other,31836,1,Low,1,0,1,Loan,2,1,Blocked,2024-02-06,1035.41,CardExpired,App,2,202,2024-04-06,7002.34,InsufficientFunds,CallCenter,1,88,,,,,,,,,,,,,,,,,,,198,2019-02-03,194,2016-07-25,108,2016-10-19,,,,
602678,Other,82427,2,Low,0,0,0,Mortgage,1,1,Blocked,2016-09-28,4230.06,CardExpired,App,3,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2018-10-31,131,2018-07-23
602679,Male,44275,1,Low,0,1,1,CreditCard,3,1,Active,2016-03-28,10764.08,TechnicalError,CallCenter,2,131,2016-05-27,4204.34,TechnicalError,Branch,1,99,2016-07-26,3416.82,TechnicalError,CallCenter,3,71,,,,,,,,,,,,,124,2019-10-01,,,,,,,,
602680,Male,70066,3,Medium,1,1,0,Loan,3,0,Active,2025-02-05,5121.72,CardExpired,Branch,1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,2025-07-08,,
602681,Female,43223,3,High,1,1,0,Mortgage,3,1,Blocked,2025-08-24,8076.21,TechnicalError,Branch,2,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,2017-05-31,199,2025-07-05,174,2024-12-17
602682,Male,59688,7,High,0,0,1,Mortgage,1,0,Blocked,2019-11-16,10142.34,InsufficientFunds,CallCenter,2,150,2020-01-15,4426.37,CardExpired,App,1,55,,,,,,,,,,,,,,,,,,,,,,,190,2018-06-10,,,,
602683,Other,49379,2,High,0,1,1,CreditCard,4,1,Blocked,2023-12-19,10619.72,CardExpired,CallCenter,2,36,2024-02-17,4962.46,CardExpired,CallCenter,2,164,2024-04-17,10761.66,InsufficientFunds,App,3,149,2024-06-16,10085.0,InsufficientFunds,CallCenter,2,110,,,,,,,,,137,2025-09-02,,,,,124,2025-09-15
602684,Female,78745,1,Medium,0,1,1,Loan,1,1,Active,2025-11-08,7504.97,InsufficientFunds,Branch,3,161,2026-01-07,8691.33,InsufficientFunds,Branch,2,141,2026-03-08,9863.44,InsufficientFunds,App,1,233,,,,,,,,,,,,,,,153,2018-05-15,,,,,,
602685,Male,55591,6,High,0,1,0,Loan,3,0,Active,2022-06-22,2970.99,InsufficientFunds,App,3,163,,,,,,,,,,,,,,,,,,,,,,,,,,,143,2023-03-04,,,,,,
602686,Male,89696,4,High,1,1,0,CreditCard,3,0,Active,2017-05-07,371.13,TechnicalError,CallCenter,1,76,2017-07-06,5764.38,TechnicalError,Branch,1,147,2017-09-04,6078.07,CardExpired,Branch,3,95,2017-11-03,9284.41,CardExpired,CallCenter,1,149,2018-01-02,2940.98,CardExpired,Branch,1,215,101,2022-06-28,,,,,,,,
602687,Female,15579,3,Low,1,1,1,Loan,3,0,Expired,2024-09-08,7873.93,CardExpired,App,3,166,2024-11-07,2746.29,InsufficientFunds,Branch,3,226,2025-01-06,9515.77,CardExpired,CallCenter,2,234,,,,,,,,,,,,,,,,,,,,,,
602688,Female,57933,7,Medium,1,1,1,Loan,3,1,Expired,2018-05-18,2940.89,InsufficientFunds,Branch,1,38,2018-07-17,8265.57,InsufficientFunds,CallCenter,2,147,2018-09-15,1394.92,CardExpired,Branch,2,4,,,,,,,,,,,,,101,2020-04-20,145,2017-05-03,,,138,2023-09-19,,
602689,Male,25931,1,Medium,1,1,0,Loan,3,0,Blocked,2024-02-24,776.44,InsufficientFunds,CallCenter,3,92,2024-04-24,8270.44,InsufficientFunds,Branch,3,19,2024-06-23,7140.87,TechnicalError,CallCenter,2,20,,,,,,,,,,,,,152,2020-09-06,123,2017-12-22,,,,,,
602690,Male,24702,4,Low,1,0,1,Loan,4,1,Active,2019-11-20,3210.23,InsufficientFunds,Branch,2,63,2020-01-19,8552.43,TechnicalError,CallCenter,2,224,2020-03-19,8643.2,TechnicalError,CallCenter,1,13,2020-05-18,754.94,InsufficientFunds,CallCenter,2,153,,,,,,,,,,,123,2024-10-29,,,181,2022-07-28
602691,Male,77086,7,Medium,1,0,0,Loan,1,0,Blocked,2019-11-11,7068.68,CardExpired,App,1,47,2020-01-10,5522.49,CardExpired,App,3,82,2020-03-10,9338.28,TechnicalError,CallCenter,1,224,2020-05-09,3289.59,CardExpired,App,3,170,2020-07-08,4850.14,CardExpired,App,3,168,,,108,2023-01-29,,,,,,
602692,Male,89573,9,High,0,0,0,CreditCard,2,1,Blocked,2025-06-07,10290.28,InsufficientFunds,CallCenter,2,166,2025-08-06,5336.18,InsufficientFunds,CallCenter,3,191,,,,,,,,,,,,,,,,,,,159,2022-03-20,,,148,2020-02-18,,,193,2020-09-05
602693,Female,12168,8,High,0,1,0,Loan,4,1,Blocked,2016-10-05,7896.34,TechnicalError,Branch,3,51,2016-12-04,8255.81,CardExpired,Branch,3,228,,,,,,,,,,,,,,,,,,,125,2016-12-18,149,2019-09-14,157,2023-06-01,,,,
602694,Male,61511,8,Medium,1,1,1,Loan,1,0,Active,2022-06-18,8929.75,InsufficientFunds,CallCenter,1,66,2022-08-17,5303.65,TechnicalError,Branch,2,152,2022-10-16,7288.23,CardExpired,App,3,122,2022-12-15,6814.36,InsufficientFunds,App,1,133,2023-02-13,3162.22,InsufficientFunds,CallCenter,2,197,,,141,2019-12-10,,,,,191,2018-06-24
602695,Female,34446,6,High,1,1,0,Mortgage,4,0,Active,2017-05-21,12131.78,InsufficientFunds,CallCenter,1,108,2017-07-20,14517.49,InsufficientFunds,App,3,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602696,Other,61158,1,Low,1,1,1,Loan,1,0,Active,2019-04-29,4086.75,TechnicalError,Branch,3,69,2019-06-28,4518.49,CardExpired,App,1,222,,,,,,,,,,,,,,,,,,,136,2020-06-14,110,2021-07-28,,,,,142,2019-10-21
602697,Female,13027,4,Medium,0,1,0,Loan,2,1,Blocked,2025-01-18,10129.74,InsufficientFunds,Branch,3,159,2025-03-19,11938.49,TechnicalError,CallCenter,1,138,2025-05-18,3892.78,InsufficientFunds,App,1,229,,,,,,,,,,,,,,,,,,,137,2021-09-03,,
602698,Other,22943,9,High,1,1,0,CreditCard,1,0,Blocked,2024-08-25,5254.85,CardExpired,App,3,120,,,,,,,,,,,,,,,,,,,,,,,,,170,2023-10-11,,,,,,,105,2017-04-17
602699,Other,71247,7,High,1,0,0,Loan,3,1,Expired,2016-11-15,8033.64,CardExpired,Branch,3,74,2017-01-14,4165.83,InsufficientFunds,Branch,1,31,2017-03-15,8969.02,CardExpired,Branch,2,24,,,,,,,,,,,,,,,119,2024-12-26,,,,,138,2023-08-17
602700,Female,34906,1,Low,0,0,0,Mortgage,3,0,Blocked,2020-03-06,13608.15,CardExpired,CallCenter,3,107,2020-05-05,7218.2,InsufficientFunds,Branch,2,138,2020-07-04,5071.56,TechnicalError,CallCenter,2,139,,,,,,,,,,,,,108,2020-10-07,,,,,,,168,2021-03-06
602701,Female,15174,9,Low,1,1,0,Mortgage,2,0,Blocked,2024-09-28,9087.09,InsufficientFunds,CallCenter,1,1,2024-11-27,8692.88,InsufficientFunds,Branch,2,6,,,,,,,,,,,,,,,,,,,,,,,196,2020-11-25,,,,
602702,Female,18304,3,Low,1,1,1,Mortgage,1,1,Expired,2024-02-07,3351.63,CardExpired,CallCenter,2,143,2024-04-07,13050.68,TechnicalError,Branch,1,2,2024-06-06,3396.71,TechnicalError,CallCenter,1,97,2024-08-05,8897.42,CardExpired,CallCenter,2,165,,,,,,,113,2020-04-29,117,2026-02-17,,,,,,
